7,157,103,107,505,267,250,787,274,1
7,146,103,107,505,251,269,763,279,1
7,167,117,131,604,276,286,807,315,1
7,183,125,136,585,295,330,865,329,1
7,187,124,140,630,310,319,803,315,1
7,244,152,164,718,379,350,888,395,1
7,261,162,182,764,439,348,818,385,1
7,291,169,178,729,434,353,840,411,1
7,280,162,176,731,419,316,802,402,1
7,270,154,168,676,393,309,759,395,1
7,225,131,158,689,381,302,616,313,1
7,202,113,133,617,295,296,676,305,1
7,162,98,123,614,307,296,614,268,1
7,168,100,134,646,316,294,556,255,1
7,192,113,140,678,332,316,604,293,1
7,200,112,121,578,291,309,716,309,1
7,195,111,120,575,296,297,695,301,1
7,185,107,126,578,288,271,714,278,1
7,180,99,110,559,277,270,738,292,1
7,163,90,111,538,292,295,722,259,1
7,155,89,122,579,321,291,657,250,1
7,161,92,123,576,315,314,699,275,1
7,164,100,141,578,349,346,727,306,1
7,173,111,147,585,368,349,755,316,1
7,179,112,147,595,347,308,754,314,1
7,177,120,158,624,334,321,709,305,1
7,188,122,161,630,342,311,628,310,1
7,221,121,148,632,313,303,627,318,1
7,232,123,145,611,314,320,659,329,1
7,256,144,174,714,377,382,773,377,1
7,263,141,153,637,376,393,763,382,1
7,251,142,164,710,405,392,822,357,1
7,227,144,176,821,455,404,767,326,1
7,214,141,175,810,450,400,723,315,1
7,195,132,163,796,446,374,638,296,1
7,214,141,183,862,464,397,814,369,1
7,214,139,173,819,443,397,764,379,1
7,209,129,155,658,367,370,753,378,1
7,268,157,205,777,456,403,811,451,1
7,293,176,235,928,526,415,870,476,1
8,294,175,226,888,516,391,829,473,1
8,332,194,236,940,562,450,948,543,1
8,332,194,236,953,575,464,1029,559,1
8,285,172,195,867,499,450,982,499,1
8,254,147,142,644,403,441,912,471,1
8,232,138,132,627,388,431,802,429,1
8,197,113,108,502,301,373,650,357,1
8,221,132,124,567,331,430,610,403,1
8,342,207,178,731,476,530,896,597,1
8,366,224,184,731,476,544,954,636,1
8,360,222,182,715,472,535,953,623,1
8,369,231,193,751,507,559,1049,671,1
8,353,221,185,711,478,505,998,632,1
8,246,156,140,543,352,381,779,462,1
8,199,121,126,516,320,342,727,392,1
8,214,132,135,585,352,366,833,438,1
8,245,160,165,663,437,405,802,407,1
8,242,161,166,671,444,402,842,410,1
8,236,162,168,752,476,409,819,402,1
8,275,183,180,767,505,430,930,470,1
8,264,174,174,705,475,408,857,434,1
8,200,130,132,606,371,304,777,363,1
8,217,140,156,696,420,298,753,377,1
8,221,136,148,618,386,257,726,369,1
8,179,110,140,614,369,247,605,277,1
8,197,131,174,763,449,300,607,285,1
8,197,132,177,798,462,326,598,286,1
8,186,120,154,738,416,332,678,286,1
8,199,131,169,763,444,411,756,320,1
8,196,132,166,733,425,421,727,327,1
8,198,121,134,594,349,399,812,346,1
8,251,141,140,570,338,423,898,417,1
8,250,143,138,563,358,422,833,410,1
8,246,143,132,545,361,369,829,416,1
8,239,140,133,600,387,340,815,403,1
8,221,135,135,619,409,327,733,383,1
8,174,121,142,678,437,297,703,333,1
8,175,118,152,656,428,310,721,345,1
8,170,116,155,669,405,310,668,313,1
8,178,124,161,683,410,309,752,324,1
8,175,121,160,687,391,298,749,318,1
8,164,111,148,622,357,294,664,284,1
8,151,107,133,591,326,291,647,244,1
8,117,86,116,538,312,292,653,224,1
8,107,75,103,512,271,282,547,210,1
8,108,72,94,450,241,285,520,214,1
8,101,69,89,438,216,272,561,205,1
8,100,70,89,435,219,292,536,203,1
8,116,75,81,392,167,270,509,196,1
8,111,69,82,372,184,278,489,177,1
9,112,73,90,452,241,282,538,169,1
9,122,82,97,474,243,276,548,191,1
9,118,79,103,535,287,287,561,182,1
9,104,75,109,548,293,289,559,183,1
9,97,80,115,559,299,279,622,198,1
9,120,85,119,541,280,319,604,252,1
9,128,85,118,506,277,333,563,275,1
9,141,92,118,435,237,292,566,299,1
9,155,98,114,454,252,290,568,306,1
9,156,95,105,387,244,295,526,298,1
9,139,85,90,318,217,246,534,267,1
9,121,78,79,290,213,233,572,235,1
9,103,65,63,267,195,222,584,205,1
9,82,59,66,270,187,209,564,185,1
9,94,68,83,373,197,193,568,210,1
9,131,84,93,412,213,214,622,241,1
9,146,92,103,481,269,215,598,258,1
9,166,109,124,589,294,304,675,328,1
9,211,146,188,765,386,398,823,426,1
9,228,157,188,751,397,441,912,442,1
9,232,163,194,776,420,450,899,456,1
9,231,164,195,760,389,441,898,447,1
9,230,160,186,722,401,398,841,425,1
9,195,132,129,570,334,324,707,341,1
9,200,136,143,654,348,284,660,360,1
9,245,159,180,674,399,368,728,471,1
9,271,178,204,761,471,415,805,537,1
9,306,200,234,796,503,460,842,576,1
9,325,210,237,782,504,477,893,606,1
9,312,199,228,718,488,485,884,587,1
9,292,195,244,863,504,406,853,518,1
9,272,182,225,790,448,379,805,459,1
9,261,180,242,860,506,447,867,490,1
9,273,187,245,880,508,457,863,522,1
9,294,197,248,877,504,445,826,533,1
9,273,179,200,689,438,465,793,508,1
9,275,178,204,677,439,480,852,517,1
9,240,152,149,522,303,357,731,416,1
9,194,122,130,470,270,297,685,320,1
9,160,111,123,450,270,292,709,323,1
9,145,102,117,437,248,245,655,286,1
9,147,105,138,577,322,236,584,296,1
9,184,134,163,666,352,269,680,361,1
9,191,138,164,667,352,279,641,361,1
9,189,136,164,658,345,298,600,342,1
9,200,136,163,642,340,328,691,352,1
9,184,125,132,538,260,309,688,314,1
9,149,92,89,400,210,324,571,242,1
9,144,83,81,353,202,326,583,232,1
9,149,80,71,333,184,297,575,209,1
10,131,75,69,345,191,265,464,192,1
10,123,80,72,305,189,263,406,175,1
10,129,86,104,383,208,214,403,182,1
10,126,90,108,401,210,221,448,190,1
10,105,79,103,389,202,210,437,170,1
10,102,79,110,394,193,215,451,174,1
10,111,82,113,390,175,215,459,206,1
10,195,139,152,551,296,281,644,339,1
10,238,170,181,690,410,379,702,406,1
10,246,178,191,720,427,412,741,425,1
10,252,181,201,784,451,427,760,438,1
10,253,182,204,816,469,431,806,441,1
10,186,139,161,687,391,386,686,343,1
10,135,99,125,575,290,277,632,260,1
10,146,105,130,604,308,297,590,278,1
10,156,113,115,556,307,329,642,276,1
10,178,115,106,501,282,328,668,310,1
10,197,130,112,536,299,327,694,331,1
10,199,134,118,569,296,339,686,341,1
10,181,120,98,503,266,310,762,305,1
10,176,110,90,462,245,275,725,299,1
10,177,116,118,534,285,287,745,305,1
10,163,101,116,533,286,308,748,293,1
10,160,97,111,465,274,323,754,289,1
10,173,104,119,508,269,330,756,293,1
10,169,104,121,534,253,322,744,275,1
10,136,82,91,490,221,298,678,199,1
10,142,79,88,443,208,279,664,190,1
10,137,83,90,458,225,276,685,181,1
10,117,72,75,419,226,263,580,169,1
10,117,76,82,414,245,259,559,168,1
10,115,77,88,412,244,256,524,186,1
10,110,80,87,411,229,256,520,184,1
10,117,73,88,411,210,245,492,181,1
10,128,82,93,410,207,243,505,205,1
10,126,77,90,392,197,243,540,233,1
10,134,84,92,388,192,253,552,234,1
10,133,79,92,373,191,245,513,235,1
10,149,87,93,419,210,232,517,252,1
10,157,88,97,434,238,270,534,260,1
10,153,90,94,417,237,268,589,235,1
10,161,85,87,397,227,263,614,255,1
10,153,87,94,474,263,298,676,248,1
10,132,76,91,440,254,296,646,225,1
10,128,77,88,450,250,300,705,231,1
10,134,73,84,449,245,298,664,242,1
10,135,80,95,496,279,305,637,231,1
10,136,76,89,415,245,280,597,228,1
10,148,82,88,412,268,285,578,241,1
10,142,77,90,425,260,226,478,226,1
11,135,81,97,431,255,212,446,215,1
11,124,73,90,413,232,247,380,199,1
11,128,80,86,417,233,236,334,193,1
11,118,80,106,531,268,276,386,202,1
11,129,86,105,506,272,297,372,195,1
11,141,86,101,512,285,302,426,205,1
11,145,90,104,525,292,271,464,203,1
11,217,127,129,579,338,370,693,314,1
11,218,123,108,481,279,337,704,305,1
11,208,118,109,485,282,342,731,294,1
11,201,119,112,495,286,364,758,293,1
11,206,119,109,484,295,366,749,299,1
11,130,78,82,420,238,278,583,201,1
11,155,92,87,397,268,333,613,250,1
11,159,98,88,391,261,340,613,263,1
11,156,96,83,361,242,319,528,255,1
11,143,93,83,347,229,333,553,242,1
11,140,94,83,331,236,325,555,247,1
11,104,79,80,319,207,280,533,191,1
11,112,74,73,322,223,288,535,211,1
11,122,79,78,332,223,298,572,231,1
11,160,95,95,395,224,277,532,262,1
11,166,98,92,414,229,278,495,251,1
11,201,128,142,550,258,300,624,338,1
11,207,141,150,556,236,266,667,346,1
11,202,138,151,576,231,243,627,333,1
11,198,139,151,575,237,254,674,345,1
11,193,138,154,597,243,281,687,347,1
11,165,112,109,470,206,240,588,276,1
11,150,92,97,451,196,254,508,236,1
11,152,94,96,423,200,259,534,244,1
11,118,75,88,367,200,269,535,202,1
11,109,63,78,300,182,249,512,186,1
11,97,60,81,311,189,245,498,161,1
11,93,59,80,286,185,223,527,162,1
11,88,55,77,296,184,225,577,146,1
11,86,49,60,239,157,202,546,110,1
11,88,54,65,289,165,192,568,135,1
11,88,59,61,334,173,211,518,143,1
11,90,66,62,354,179,239,520,159,1
11,95,69,67,358,199,265,523,187,1
11,103,73,67,352,191,263,531,208,1
11,111,78,72,357,228,302,605,209,1
11,115,77,76,321,246,301,633,210,1
11,115,73,78,330,246,273,619,205,1
11,117,70,78,362,247,242,576,186,1
11,106,63,78,364,248,243,559,162,1
11,96,53,79,356,217,232,445,139,1
11,92,46,80,369,187,251,415,126,1
11,91,55,96,444,218,259,493,116,1
12,75,52,91,406,200,262,481,104,1
12,89,61,102,428,195,263,465,116,1
12,95,65,101,412,207,238,474,128,1
12,92,66,99,396,201,210,471,140,1
12,86,57,77,275,165,193,364,141,1
12,89,57,75,281,166,195,324,140,1
12,88,55,58,255,175,188,423,141,1
12,82,56,55,240,160,196,443,132,1
12,84,56,51,224,165,206,445,118,1
12,96,56,51,237,183,230,436,126,1
12,103,66,61,282,196,233,468,135,1
12,107,71,73,333,218,248,369,143,1
12,111,73,82,381,236,242,379,139,1
12,129,75,83,396,250,237,374,159,1
12,123,76,89,411,244,231,448,149,1
12,117,73,93,426,246,228,432,152,1
12,106,66,89,392,225,267,554,149,1
12,102,69,95,448,216,268,547,154,1
12,73,66,95,448,212,264,538,133,1
12,73,69,96,469,234,291,506,138,1
12,79,67,91,443,228,299,541,155,1
12,82,64,88,458,236,253,432,146,1
12,87,58,75,381,212,281,488,154,1
12,92,56,70,373,198,289,490,159,1
12,96,54,62,321,159,257,496,165,1
12,92,50,60,291,143,254,451,146,1
12,89,55,61,260,129,252,468,161,1
12,84,53,58,266,168,232,410,166,1
12,83,54,60,261,186,222,414,160,1
12,83,56,69,327,189,236,388,170,1
12,91,59,68,328,192,235,439,169,1
12,90,59,74,340,198,262,451,156,1
12,88,57,78,354,168,266,441,141,1
12,89,57,88,399,157,274,419,148,1
12,87,53,80,354,160,287,435,130,1
12,81,53,89,396,162,282,404,135,1
12,92,52,87,391,160,252,401,140,1
12,105,64,100,394,184,249,460,165,1
12,110,69,93,343,178,255,543,177,1
12,110,70,94,345,188,253,530,170,1
12,109,70,88,298,202,271,512,166,1
12,111,71,85,284,195,282,499,180,1
12,107,73,92,356,264,298,511,195,1
12,118,82,103,409,273,298,500,218,1
12,124,84,106,429,266,271,546,233,1
12,138,93,122,515,304,269,609,260,1
12,148,102,127,554,316,271,633,287,1
12,143,94,111,505,251,242,584,263,1
12,137,86,110,504,255,225,559,259,1
12,136,86,111,521,266,243,518,251,1
13,123,73,95,461,231,242,450,218,1
13,105,64,92,425,230,266,488,165,1
13,107,62,89,406,228,298,609,172,1
13,100,58,73,353,208,306,611,136,1
13,113,57,65,294,190,310,620,140,1
13,115,62,63,293,174,296,628,157,1
13,120,75,104,488,256,337,709,185,1
13,124,82,106,485,262,323,627,221,1
13,120,83,113,527,280,327,597,220,1
13,124,83,115,532,291,319,588,227,1
13,137,96,143,590,301,344,672,243,1
13,139,84,116,461,229,289,547,219,1
13,143,80,117,482,237,264,511,180,1
13,147,82,118,479,223,256,557,186,1
13,133,80,117,475,207,247,597,177,1
13,117,62,83,369,187,202,497,134,1
13,112,63,81,358,184,212,496,145,1
13,116,66,78,313,161,230,543,176,1
13,119,66,69,259,164,241,536,184,1
13,122,69,69,267,163,259,487,194,1
13,117,65,63,280,152,270,505,199,1
13,124,69,60,263,158,284,498,202,1
13,110,64,59,260,156,278,499,174,1
13,104,61,60,239,137,264,480,152,1
13,93,60,70,250,164,266,482,131,1
13,91,60,73,287,166,261,474,129,1
13,79,56,72,283,166,236,478,126,1
13,79,61,87,325,184,266,435,129,1
13,82,65,87,345,218,271,428,151,1
13,114,76,95,366,220,277,445,207,1
13,119,78,92,335,224,277,435,214,1
13,117,76,97,365,229,271,450,214,1
13,117,70,87,356,221,237,431,212,1
13,114,73,104,423,242,249,414,201,1
13,80,57,92,397,222,224,430,141,1
13,84,57,93,389,217,220,481,142,1
13,99,60,90,389,208,220,435,157,1
13,94,61,88,396,202,221,515,159,1
13,107,62,74,375,201,237,545,187,1
13,111,70,83,402,209,241,601,211,1
13,108,70,89,406,216,262,571,207,1
13,101,64,89,411,233,257,586,196,1
13,103,67,93,425,253,250,567,192,1
13,99,78,106,467,269,244,590,166,1
13,102,78,101,446,276,249,552,146,1
13,110,82,99,485,294,273,603,164,1
13,103,84,101,479,286,275,602,153,1
13,106,85,101,463,272,291,577,165,1
13,95,68,83,362,217,283,536,162,1
13,82,59,78,352,201,269,509,158,1
14,69,51,71,306,182,235,428,132,1
14,75,55,62,255,168,274,528,149,1
14,107,69,69,324,198,290,611,182,1
14,121,75,68,340,208,299,639,205,1
14,123,75,69,340,208,312,656,201,1
14,125,77,81,349,188,305,669,202,1
14,139,80,88,361,206,275,656,214,1
14,117,66,75,275,198,251,575,186,1
14,102,58,76,267,184,244,525,159,1
14,106,63,80,267,181,236,500,165,1
14,104,62,70,307,205,237,490,176,1
14,82,52,67,320,198,219,363,145,1
14,77,52,71,343,188,200,375,141,1
14,122,63,70,381,221,211,436,176,1
14,120,62,65,377,229,201,461,165,1
14,125,66,80,396,216,193,463,159,1
14,122,66,83,409,204,212,490,158,1
14,137,75,93,429,201,252,509,194,1
14,134,83,103,424,185,260,597,233,1
14,167,98,113,443,196,288,595,290,1
14,182,111,119,431,185,295,617,318,1
14,198,122,125,432,205,302,645,347,1
14,189,118,119,405,207,287,629,332,1
14,180,116,118,433,205,296,528,298,1
14,186,121,120,442,207,293,576,284,1
14,197,126,126,474,235,309,590,297,1
14,203,137,148,596,300,339,647,321,1
14,225,145,153,626,318,342,742,357,1
14,228,145,155,634,329,339,751,372,1
14,201,134,148,617,319,332,678,348,1
14,174,115,129,555,307,314,637,307,1
14,151,94,95,418,257,271,586,265,1
14,133,91,99,399,226,262,543,259,1
14,140,94,98,347,201,241,514,265,1
14,144,95,105,379,197,225,527,262,1
14,147,96,107,393,196,241,593,283,1
14,146,92,106,364,176,250,574,269,1
14,133,81,91,333,188,250,467,217,1
14,98,61,78,318,187,224,445,169,1
14,87,54,65,283,183,228,449,170,1
14,89,59,72,277,176,217,331,137,1
14,83,59,75,308,192,189,274,127,1
14,83,59,76,320,197,204,291,133,1
14,94,64,73,297,197,216,324,139,1
14,95,65,76,298,203,205,313,141,1
14,83,56,65,283,199,188,318,134,1
14,91,53,59,260,169,195,303,130,1
14,86,51,62,273,150,173,397,134,1
14,81,49,68,329,162,192,435,136,1
15,78,47,65,336,169,230,450,119,1
15,81,47,67,348,183,251,512,120,1
15,72,46,67,340,199,266,576,129,1
15,75,50,64,303,191,271,525,129,1
15,81,51,59,261,200,258,561,142,1
15,85,56,65,265,215,246,551,148,1
15,89,56,65,244,212,256,499,152,1
15,116,65,69,264,206,242,430,151,1
15,117,62,68,259,207,239,416,136,1
15,108,55,63,234,176,247,290,120,1
15,107,52,56,221,156,239,317,124,1
15,112,59,66,255,159,222,310,134,1
15,91,57,66,237,143,217,344,145,1
15,94,55,66,255,155,222,351,155,1
15,101,58,67,261,187,233,355,150,1
15,106,58,67,248,191,234,299,145,1
15,97,53,54,246,211,283,424,145,1
15,90,49,55,276,233,290,415,142,1
15,85,51,50,259,231,292,444,134,1
15,84,48,53,257,227,267,466,132,1
4,17,19,20,36,65,70,28,24,3
4,20,22,24,39,66,74,34,28,3
4,25,23,29,41,67,81,36,29,3
4,28,25,32,41,71,80,36,28,3
4,29,24,33,39,63,81,36,25,3
4,29,25,33,40,62,81,35,26,3
4,29,26,31,39,67,78,29,22,3
4,24,25,26,40,67,69,29,23,3
4,22,24,24,42,63,64,27,23,3
4,20,24,23,44,62,69,28,23,3
4,21,23,25,45,62,68,30,22,3
4,20,23,24,44,58,76,30,20,3
4,20,23,25,40,58,81,29,20,3
4,20,22,24,41,57,78,32,21,3
4,20,23,21,40,52,72,31,23,3
4,19,23,19,42,54,69,30,24,3
4,19,23,22,43,57,68,33,26,3
4,17,22,23,45,62,72,36,27,3
5,18,22,23,44,65,74,36,26,3
5,19,22,23,50,69,79,36,26,3
5,20,22,24,49,67,79,39,23,3
5,22,19,21,45,63,77,36,23,3
5,23,20,21,43,65,73,36,21,3
5,23,21,24,45,67,69,34,20,3
5,22,22,23,41,69,65,41,21,3
5,21,21,22,37,66,73,37,21,3
5,21,22,23,37,65,69,39,22,3
5,19,23,24,40,58,68,39,24,3
5,20,22,21,43,52,72,44,27,3
5,21,22,23,46,54,73,45,28,3
5,20,22,23,48,63,69,45,29,3
5,19,21,22,49,67,73,43,28,3
5,19,20,23,47,67,73,42,25,3
5,18,21,23,44,70,87,37,24,3
5,17,20,24,44,73,89,30,21,3
5,18,21,24,40,70,88,31,21,3
5,17,21,24,42,69,90,33,21,3
5,18,20,23,48,70,94,32,23,3
5,20,19,24,46,66,83,42,23,3
5,21,20,24,41,57,85,43,25,3
5,22,19,24,41,56,86,44,23,3
5,23,18,23,40,55,91,44,22,3
5,22,19,24,41,54,86,43,21,3
5,21,21,24,46,64,97,35,21,3
5,19,20,25,45,62,95,35,19,3
5,19,20,24,46,65,109,35,21,3
5,18,20,24,47,64,107,36,22,3
5,20,22,23,37,66,107,35,22,3
5,17,22,22,34,63,93,33,20,3
5,18,24,24,36,67,90,31,21,3
5,18,26,25,36,60,72,29,20,3
5,17,27,24,35,58,75,29,19,3
5,18,26,25,38,58,79,33,20,3
5,19,25,23,37,54,77,38,21,3
5,19,23,20,38,54,82,37,21,3
5,20,24,22,40,61,93,39,23,3
5,20,23,22,39,71,92,40,23,3
5,18,23,21,37,73,104,38,22,3
5,19,23,23,40,69,107,35,22,3
5,19,23,23,39,70,102,36,22,3
5,21,22,21,37,66,121,44,24,3
5,22,21,21,36,57,120,51,24,3
5,21,22,23,38,56,117,52,26,3
5,22,22,22,42,68,136,56,26,3
5,22,22,22,44,67,149,56,25,3
5,20,21,22,46,65,129,51,23,3
5,20,22,24,46,65,124,44,22,3
6,21,23,24,46,61,114,43,20,3
6,21,24,27,42,52,89,40,20,3
6,20,25,27,48,58,81,37,20,3
6,19,25,27,50,57,94,31,20,3
6,19,25,26,51,55,95,37,21,3
6,18,22,25,50,59,107,36,21,3
6,17,22,22,51,60,109,36,20,3
6,20,22,23,44,58,103,37,21,3
6,19,22,21,39,58,91,38,22,3
6,19,23,22,38,59,105,34,22,3
6,21,23,21,40,55,98,37,24,3
6,21,24,22,39,55,94,35,24,3
6,18,23,22,44,74,90,35,23,3
6,19,23,23,46,76,83,37,23,3
6,20,22,23,50,95,62,35,24,3
6,20,22,25,52,98,55,30,22,3
6,20,21,23,57,99,52,30,22,3
6,20,20,23,51,81,63,33,22,3
6,19,22,23,50,83,67,30,23,3
6,18,21,25,46,61,80,29,20,3
6,17,21,23,46,56,79,30,20,3
6,17,21,28,40,54,82,33,22,3
6,17,22,27,40,56,75,30,22,3
6,19,20,27,40,56,74,30,21,3
6,18,20,25,39,55,76,31,21,3
6,17,19,26,34,58,81,36,23,3
6,19,19,23,37,61,98,34,21,3
6,19,19,24,36,57,102,34,22,3
6,20,20,24,37,59,104,35,23,3
6,22,20,24,40,60,98,35,24,3
6,26,20,25,39,61,96,30,25,3
6,25,21,23,38,70,97,42,24,3
6,24,21,24,40,73,91,45,24,3
6,22,20,24,41,71,88,46,23,3
6,20,20,25,43,185,94,51,20,3
6,15,21,26,54,212,99,52,22,3
6,16,23,27,54,209,79,43,22,3
6,17,23,26,52,213,95,38,20,3
6,18,25,26,52,218,94,36,22,3
6,19,26,25,49,142,96,31,22,3
6,20,25,23,41,100,92,30,20,3
6,19,24,23,43,103,92,29,21,3
6,19,23,23,43,92,76,29,22,3
6,18,21,23,41,78,88,30,22,3
6,18,22,23,41,64,75,32,24,3
6,20,21,26,47,65,72,31,23,3
6,20,22,26,45,55,76,33,24,3
6,19,22,26,44,62,79,33,24,3
6,18,22,27,45,60,62,34,22,3
6,19,20,27,44,59,64,31,21,3
7,18,21,26,42,59,64,31,22,3
7,19,21,26,39,63,65,29,19,3
7,20,22,26,41,57,63,29,21,3
7,21,23,25,40,60,65,32,23,3
7,21,23,24,41,61,63,30,22,3
7,22,23,23,35,55,68,29,21,3
7,21,22,22,43,57,64,33,23,3
7,21,22,22,44,56,64,35,22,3
7,22,21,21,45,54,65,38,20,3
7,22,22,22,45,54,69,38,21,3
7,21,23,21,52,54,67,40,23,3
7,21,24,22,46,48,64,39,22,3
7,20,24,22,43,58,74,39,22,3
7,18,25,23,43,60,74,39,22,3
7,18,22,22,42,60,73,38,22,3
7,17,21,21,32,59,71,40,20,3
7,19,22,21,36,58,68,44,21,3
7,20,22,22,40,49,62,44,20,3
7,22,23,24,43,52,64,42,21,3
7,23,23,26,42,54,64,46,19,3
7,24,24,26,44,52,63,47,20,3
7,22,22,26,42,52,63,49,20,3
7,23,23,24,41,55,62,51,20,3
7,22,22,24,38,49,66,49,19,3
7,20,24,23,39,45,67,46,21,3
7,19,22,23,36,48,66,48,21,3
7,20,23,24,38,47,69,45,23,3
7,19,22,23,38,53,65,41,22,3
7,18,22,22,37,53,54,40,23,3
7,20,22,22,39,59,53,39,23,3
7,21,22,22,39,61,60,31,23,3
7,21,22,20,36,62,61,27,23,3
7,22,25,22,35,57,71,28,24,3
7,23,25,21,36,58,74,27,23,3
7,23,23,20,36,67,81,36,23,3
7,22,25,19,37,76,81,41,23,3
7,21,24,20,38,75,80,39,20,3
7,18,21,20,40,80,72,38,19,3
7,17,20,20,40,83,70,39,21,3
7,17,21,21,39,72,60,37,22,3
7,17,18,22,37,60,55,31,22,3
7,18,23,22,45,67,61,36,23,3
7,19,22,22,45,65,64,40,23,3
7,19,22,23,46,60,63,40,23,3
7,18,24,25,47,66,62,34,21,3
7,17,23,25,51,66,65,34,21,3
7,17,19,26,41,60,60,30,22,3
7,18,19,26,38,63,58,28,26,3
7,18,20,23,40,61,58,39,25,3
7,19,19,24,38,53,55,42,27,3
8,18,19,24,41,51,50,43,28,3
8,17,20,23,42,55,54,43,26,3
8,17,20,21,47,46,50,42,23,3
8,20,23,23,46,49,52,34,23,3
8,19,21,20,47,50,57,38,22,3
8,19,22,20,47,51,52,41,23,3
8,20,22,20,47,43,48,44,24,3
8,20,22,22,41,43,52,45,25,3
8,19,19,20,41,46,50,42,24,3
8,18,23,21,41,46,49,39,24,3
8,17,24,20,40,51,65,38,22,3
8,18,24,20,46,60,75,39,22,3
8,18,24,19,47,68,77,45,23,3
8,17,24,20,47,68,76,46,24,3
8,18,23,20,49,74,75,49,24,3
8,20,20,21,43,74,63,49,25,3
8,20,20,21,36,69,55,50,24,3
8,18,21,21,35,62,62,54,22,3
8,19,19,21,38,63,68,66,26,3
8,19,19,21,42,60,73,68,27,3
8,18,20,20,44,56,77,71,28,3
8,17,19,22,42,56,73,69,27,3
8,19,21,22,43,54,61,65,27,3
8,19,21,22,43,52,53,55,23,3
8,19,21,26,37,45,42,51,22,3
8,20,22,27,33,46,35,44,22,3
8,20,23,25,34,46,30,46,22,3
8,19,22,24,32,44,30,42,25,3
8,19,22,24,28,42,32,42,25,3
8,20,24,25,34,51,40,49,27,3
8,18,25,26,38,51,54,55,26,3
8,18,25,26,40,54,56,63,29,3
8,19,25,27,39,55,57,61,27,3
8,18,25,27,39,54,56,64,26,3
8,17,23,21,33,47,55,62,26,3
8,17,20,22,37,48,47,65,25,3
8,17,21,23,37,50,45,59,24,3
8,16,20,21,41,55,47,60,24,3
8,18,19,22,42,62,52,57,24,3
8,18,20,24,45,74,62,55,24,3
8,18,20,22,43,110,62,73,26,3
8,18,21,24,47,189,73,87,26,3
8,20,20,25,56,297,81,88,27,3
8,19,22,27,63,324,83,87,30,3
8,19,22,26,60,326,73,85,28,3
8,18,21,25,58,320,71,75,26,3
8,19,22,26,60,325,73,58,24,3
8,18,23,28,59,329,68,59,22,3
8,21,24,29,63,329,71,60,22,3
8,21,24,30,70,337,84,70,22,3
9,21,25,31,71,341,84,68,25,3
9,20,22,30,68,325,75,92,24,3
9,19,23,28,62,240,74,93,26,3
9,17,20,27,48,214,67,94,24,3
9,17,20,25,41,192,57,90,24,3
9,17,20,24,40,208,61,82,22,3
9,20,20,24,42,182,61,61,22,3
9,20,22,24,41,185,60,62,20,3
9,19,22,21,47,172,59,62,24,3
9,21,22,23,46,177,58,69,23,3
9,22,22,23,44,144,61,90,23,3
9,21,22,22,41,150,60,90,24,3
9,21,20,21,41,128,63,90,24,3
9,23,20,22,33,127,62,94,22,3
9,22,18,21,31,122,59,96,23,3
9,21,18,21,33,119,54,95,28,3
9,21,18,20,31,79,53,93,28,3
9,21,19,21,28,58,55,95,30,3
9,18,20,21,27,60,63,95,30,3
9,18,22,23,29,55,65,87,29,3
9,17,22,25,28,58,61,75,25,3
9,17,22,26,25,65,60,75,25,3
9,17,21,26,29,70,60,84,28,3
9,18,20,26,33,68,55,85,28,3
9,19,20,25,35,75,57,88,28,3
9,20,20,25,36,96,57,80,26,3
9,21,21,24,37,94,63,74,27,3
9,21,22,23,35,91,56,55,22,3
9,20,25,22,34,94,53,42,19,3
9,20,24,21,34,90,54,45,18,3
9,20,25,21,34,64,60,59,20,3
9,21,25,21,35,74,59,64,21,3
9,21,24,21,36,77,65,78,25,3
9,23,23,21,34,70,66,78,30,3
9,21,23,20,33,67,64,78,34,3
9,21,22,20,30,68,61,70,33,3
9,19,21,19,28,52,62,67,33,3
9,20,24,19,25,50,57,49,30,3
9,21,25,20,25,63,61,50,28,3
9,22,28,21,25,72,61,54,25,3
9,22,26,20,24,68,58,53,23,3
9,21,26,19,25,67,53,56,23,3
9,20,24,21,26,72,56,58,22,3
9,18,23,20,25,69,49,57,19,3
9,17,21,20,24,62,49,52,20,3
9,17,22,20,25,66,53,50,21,3
9,19,23,23,26,70,64,68,21,3
9,20,24,22,27,61,60,71,20,3
9,21,23,22,28,56,67,85,23,3
9,20,22,22,30,61,69,85,23,3
10,21,21,21,30,59,73,86,25,3
10,18,22,20,31,54,65,70,23,3
10,19,22,22,29,62,70,70,23,3
10,17,23,21,29,64,66,51,22,3
10,17,23,21,27,65,62,45,21,3
10,18,24,22,27,61,56,53,21,3
10,18,22,22,26,63,52,55,21,3
10,17,20,20,24,54,46,52,22,3
10,17,20,20,24,49,51,57,21,3
10,19,22,22,25,45,58,55,21,3
10,18,23,21,25,50,57,48,19,3
10,20,25,23,28,55,58,49,23,3
10,21,26,23,30,63,62,50,21,3
10,22,26,25,32,71,72,46,23,3
10,21,25,23,30,74,74,53,24,3
10,21,25,24,31,77,81,53,26,3
10,19,23,20,29,81,83,52,24,3
10,18,24,20,30,77,81,52,25,3
10,16,25,20,27,72,72,48,24,3
10,16,24,21,28,69,66,39,23,3
10,18,26,21,27,69,65,33,22,3
10,17,24,23,25,69,68,31,21,3
10,18,23,24,24,69,67,28,21,3
